Taxi drivers should slow down and drive with extra caution if driving in public area. Where should taxi drivers slow down?,"['private area', 'public area', 'sunny places', 'cloudy sky']",public area,My_Car_Question_11 (online-audio-converter.com).mp3,1950
 A car won't start if the car does not have enough fuel. What do you need to start a car?,"['temperature', 'water', 'food', 'Fuel ']",water,My_Car_Question_15 (online-audio-converter.com).mp3,1951
The taxi driver told another taxi driver that he has to follow a schedule. What do you understand by the word ‘schedule’?,"['A Time table ', 'Name of the taxi driver', 'Name of the road', 'All of the above.']",Name of the taxi driver,My_Car_Question_21 (online-audio-converter.com).mp3,1952
When should a car be checked?,"['Before the start of the day', 'At the end of the day', 'never', 'I don’t know']",At the end of the day,My_Car_Question_23 (online-audio-converter.com).mp3,1953
Why should you check your car?,"['To drive fast. ', 'You shouldn’t check your car. ', 'To ensure the car is safe and to avoid a breakdown', 'All the above']",You shouldn’t check your car. ,My_Car_Question_24 (online-audio-converter.com).mp3,1954
"The lids of the engine, fuel and radiator should be firmly tightened to prevent any kind of leakage. Why is it important to check the lids of the engine, fuel and radiator?","['to avoid sickness', 'to avoid headache', 'to avoid pain', 'to avoid leakage']",to avoid headache,My_Car_Question_27 (online-audio-converter.com).mp3,1955
Which of the following is important to wear while driving?,"['jacket', 'shoes', 'seatbelt', 'All the above']",shoes,My_Car_Question_28 (online-audio-converter.com).mp3,1956
Checking your car should be a part of your daily routine. How often should you check your car?,"['daily ', 'once in a year', 'night time', 'never  ']",once in a year,My_Car_Question_29 (online-audio-converter.com).mp3,1957
It is important to keep a fire extinguisher in the car. What must a taxi driver have in the car in case of a fire?,"['water', 'gel', 'air', 'A fire extinguisher']",gel,My_Car_Question_33 (online-audio-converter.com).mp3,1958
Which document is important to keep inside your car?,"['Ownership Copy and Insurance Policy', 'Mobile receipt', 'Passport', 'None']",Mobile receipt,My_Car_Question_34 (online-audio-converter.com).mp3,1959
Which document proves the ownership of the car?,"['School report', 'Visa report', 'Ownership copy ', 'None']",Visa report,My_Car_Question_35 (online-audio-converter.com).mp3,1960
Which document is important to get to claim for any car damage?,"['Insurance copy of the car', 'news paper', 'magazine', 'Passport']",news paper,My_Car_Question_36 (online-audio-converter.com).mp3,1961
What actions should you take to keep your car and passengers safe in case of fire?,"['Reading message', 'Inform a friend', 'Use of fire extinguisher', 'I don’t know']",Inform a friend,My_Car_Question_38 (online-audio-converter.com).mp3,1962
In case of a car breakdown it should be sent to a repair garage for maintenance? Where should the car be sent for in case of a breakdown? ,"['Breakdown', 'A repair garage. ', 'Leave it', 'None']",A repair garage. ,My_Car_Question_39 (online-audio-converter.com).mp3,1963
A taxi driver must have the maintenance book with them in the car while he is on duty. What should a taxi driver have in the car while they are on duty?,"['the maintenance book', 'his camera', 'mobile', 'None of the above']",his camera,My_Car_Question_40 (online-audio-converter.com).mp3,1964
There should be enough water in the car radiator. Which part of the car should have enough water? ,"['trunk', 'radiator', 'window', 'heater']",radiator,My_Car_Question_42 (online-audio-converter.com).mp3,1965
Modern car batteries are dry and they do not need any liquid. What does a modern car battery not need anymore? ,"['liquid', 'Juice', 'air', 'battery']",Juice,My_Car_Question_44 (online-audio-converter.com).mp3,1966
The engine oil should be changed from time to time to keep the motor in a good condition. What should be changed to keep the motor in a good condition? ,"['engine oil', 'service', 'repair', 'I don’t know ']",service,My_Car_Question_45 (online-audio-converter.com).mp3,1967
At the end of a taxi drivers work shift they may park the car at the main terminal. Where can taxi drivers park their car when they finish their shift? ,"['you may park the car at the main terminal', 'meet friends', 'park anywhere', 'All of the Above']",meet friends,My_Car_Question_47 (online-audio-converter.com).mp3,1968
"Its compulsory to wear a seatbelt when you drive a car, for safety and to ensure you don’t pay a fine. What must you wear when driving a car to ensure you are safe and will not have to pay a fine? ","['sunglasses', 'A seatbelt', 'A watch', 'All the above']",A seatbelt,My_Car_Question_48 (online-audio-converter.com).mp3,1969
The maintenance book provides you with information about the schedule of the maintenance servicing of the car. What book can inform you that your car needs maintenance service? ,"['receipts', 'documents', 'maintenance Book', 'papers']",documents,My_Car_Question_49 (online-audio-converter.com).mp3,1970
,"['Illegal', 'Allowed', 'I don’t know', 'Acceptable']",Allowed,My_Car_Question_50 (online-audio-converter.com).mp3,1971
How do you greet guests when you are shopping?,"['Hello sir, How Are You?', 'Bye', ""What's up "", 'Don’t greet anyone']",Bye,Shopping_Trip_Question_1 (online-audio-converter.com).mp3,2029
The shopping mall is located Downtown. Where is the shopping mall located at? ,"['Uptown', 'Downtown', 'I don’t know', 'near the beach']",Downtown,Shopping_Trip_Question_2 (online-audio-converter.com).mp3,2030
Where can passengers shop?,"['The Shopping Mall', 'A Retail Store', 'Traditional Bazaar And Old Souk', 'All the above']",A Retail Store,Shopping_Trip_Question_3 (online-audio-converter.com).mp3,2031
The Mall opens at 9am. What time of the day does the mall open?,"['Morning', 'Midnight ', 'Evening', 'Afternoon']",Midnight ,Shopping_Trip_Question_4 (online-audio-converter.com).mp3,2032
Are luxurious brands available at the shopping mall?,"['Yes', 'No', 'Maybe', 'I don’t know']",No,Shopping_Trip_Question_5 (online-audio-converter.com).mp3,2033
How can passengers deliver important packages to their hotel?,"['By plane', 'By bike', 'I don’t know', 'Through the delivery service']",By bike,Shopping_Trip_Question_6 (online-audio-converter.com).mp3,2034
Foreign exchange services are located at the Bazaar. Where are foreign exchange services located at? ,"['At the bazaar', 'Space', 'Central', 'It’s not available']",Space,Shopping_Trip_Question_7 (online-audio-converter.com).mp3,2035
How can you help passengers to explore the market?,"['Guide them to the right route', 'walk', 'park', 'None']",walk,Shopping_Trip_Question_8 (online-audio-converter.com).mp3,2036
Which of the following is a common destination for a passenger? ,"['Space', 'The Traditional Bazaar And The Old Souk', 'Deep Sea', 'Rocket']",The Traditional Bazaar And The Old Souk,Shopping_Trip_Question_9 (online-audio-converter.com).mp3,2037
How did the passenger pay their taxi fees?,"['Flowers', 'Fruits', 'Talk', 'She Paid By Credit Card']",Fruits,Shopping_Trip_Question_10.mp3,2038
The mall is well known for its luxurious brands. What is the mall known for? ,"['food', 'ships', 'hotels', 'luxurious brands']",ships,Shopping_Trip_Question_12.mp3,2039
Are there any foreign exchange services near the souk?,"['maybe', 'No', 'yes', 'I don’t know']",No,Shopping_Trip_Question_20.mp3,2040
If you just walk down the boutique will be on your right side. Which side is the boutique store located at? ,"['straight  ', 'up', 'Right side', 'I don’t know']",up,Shopping_Trip_Question_27.mp3,2041
The passenger asked you to take him to the downtown Central Business Area. Where would you take him?,"[' Beach', 'Central Business Area', 'Park', 'Aqua park']",Central Business Area,Shopping_Trip_Question_29.mp3,2042
The passenger wants to visit a traditional bazaar. What do you understand by the term ‘traditional bazaar’?,"['A New shop', 'A Grocery shop', 'An Old & Historic Bazaar', 'Fruits']",A Grocery shop,Shopping_Trip_Question_31.mp3,2043
The old souk is a very beautiful place. What do you understand by the word ‘souk’?,"['Beach', 'Garden', 'Market', 'Telephone']",Garden,Shopping_Trip_Question_32.mp3,2044
"The passenger wanted to buy groceries, where would you take him?","['The Park', 'Gold Shop', 'The Old Souk', 'A Hotel']",Gold Shop,Shopping_Trip_Question_33.mp3,2045
The driver knows that the mall opens at 9 am. The passenger asks him at 7.30 am if the mall is open. How should the driver respond?,"[""No sir it's closed, until 9am."", ""Yes sir it's open"", 'I don’t know', 'Just remain quiet']",Yes sir it's open,Shopping_Trip_Question_36.mp3,2046
The driver knows that the mall opens at 9 am. The passenger asks him at 10 am if the mall is open right now. How should the driver respond?,"[""No sir it's closed"", ""Yes sir it's open"", 'I don’t know', 'Just remain quiet']",Yes sir it's open,Shopping_Trip_Question_37.mp3,2047
The driver does not know the mall timings. The passenger asks him at 7.30 am if the mall is open right now. How should the driver respond?,"[""No sir it's closed"", ""Yes sir it's open"", 'Sir, I am sorry, I don’t know the mall timings', 'Just remain quiet']",Yes sir it's open,Shopping_Trip_Question_38.mp3,2048
There are luxury boutiques at the mall. What do you understand by the word ‘boutiques’?,"['A shop selling Expensive and comfortable clothes ', 'A shop selling Reasonable and cheap clothes', 'I don’t know', 'Store']",A shop selling Reasonable and cheap clothes,Shopping_Trip_Question_40.mp3,2049
The passenger said he wanted the store to deliver the goods to his hotel. What do you understand by the word ‘deliver’?,"['To transport the goods to his hotel', 'Take the goods from the hotel', 'I don’t know', 'He doesn’t want anything']",Take the goods from the hotel,Shopping_Trip_Question_41.mp3,2050
The passenger wants to pay by credit card. What is a credit card?,"['A Bank card', 'Cash', 'I don’t know', 'Silver']",Cash,Shopping_Trip_Question_45.mp3,2051
The passenger said he has to visit the foreign exchange to convert his dollars. What do you understand by the term ‘foreign exchange’?,"['A Restaurant', 'Market place to buy fish and meat', 'Cinemas', 'A place to buy rupees by paying dirhams.']",Market place to buy fish and meat,Shopping_Trip_Question_47.mp3,2052
If someone says thank you. What should you respond back?,"['Thank You', 'You’re welcome', 'I don’t know', 'Just remain quiet']",You’re welcome,Shopping_Trip_Question_50.mp3,2053
What can we wear to protect ourselves from the rain?,"['Umbrella', 'Shirt', 'Coat', 'Raincoat']",Shirt,Weather_Question_4.mp3,2105
Taxi drivers can not avoid the rain. What can the taxi drivers not avoid? ,"['rain  ', 'traffic  ', 'accidents', 'police  ']",traffic  ,Weather_Question_5.mp3,2106
What kind of weather do we have in the summer?,"['Hot and humid', 'Rainy ', 'Cloudy', 'None']",Rainy ,Weather_Question_7.mp3,2107
What makes the car comfortable during the summer?,"['Cleanliness', 'Perfume', 'Passenger', 'Air Conditioning']",Perfume,Weather_Question_9.mp3,2108
Air-conditioning is helpful when the temperature is very high. When the temperature is very high what can be helpful to cool you down?,"['traffic', 'air conditioning', 'rain', 'None']",air conditioning,Weather_Question_11.mp3,2109
Drivers should drive carefully during a sandstorm when a lot of sand is in the air. Why should drivers drive carefully during sandstorms? ,"['sand is in the air', 'Traffic and passenger', 'Rain and traffic', 'None']",Traffic and passenger,Weather_Question_15.mp3,2110
Taxi drivers are exposed to the changes of weather all the time. What are taxi drivers exposed to all the time? ,"['internet', 'food', 'music', 'the changes of the weather']",food,Weather_Question_17.mp3,2111
It is very dangerous to be exposed to the sun for a long time. Is it dangerous to be exposed to the sun for a long time? ,"['yes', 'no ', 'maybe', 'sometimes']",no ,Weather_Question_20.mp3,2112
A lot of rain can be very dangerous. What type of weather can be dangerous to drive in? ,"['beautiful ', 'summer', 'rain', 'sad']",summer,Weather_Question_22.mp3,2113
What kind of weather do we have in the summer?,"['Hot and humid', 'cold and wet', 'snow and cold', 'rain and sun']",cold and wet,Weather_Question_23.mp3,2114
Taxi drivers do not need to wear a raincoat on a rainy day.,"['True  ', 'False ', 'maybe ', 'Never']",False ,Weather_Question_24.mp3,2115
Taxi drivers are used to the changes of the weather.,"['True  ', 'False ', 'Mayby', 'Never']",False ,Weather_Question_25.mp3,2116
Being aware of the weather constitutes an essential part of a taxi driver's work.,"['True  ', 'False ', 'Mayby', 'Never']",False ,Weather_Question_26.mp3,2117
It is normal for all taxi drivers to drive in a sandstorm.,"['True  ', 'False ', 'Mayby', 'Never']",False ,Weather_Question_27.mp3,2118
"In the summer, it is very difficult for taxi drivers to work without air-conditioning.","['True  ', 'False ', 'Mayby', 'Never']",False ,Weather_Question_28.mp3,2119
A Sandstorm brings a lot of sand in to the air. What does a sandstorm bring? ,"['rain', 'a lot of sand in to the air', 'time', 'snow ']",a lot of sand in to the air,Weather_Question_30.mp3,2120
Many car accidents happen during a sandstorm. What type of weather can cause a car accident? ,"['traffic', 'speeding', 'wrong parking', 'a sandstorm']",speeding,Weather_Question_31.mp3,2121
A taxi driver is always exposed to the changes of weather. What do you understand by the word ‘exposed’?,"['He can feel all the types of weather', 'He does not have to bare the changes of the weather', 'He can avoid all the types of weather', 'I don’t know']",He does not have to bare the changes of the weather,Weather_Question_35.mp3,2122
"Even if it is raining very hard, a taxi driver still has to help the passenger with his luggage. Does the taxi driver have to help the passenger with his luggage if it is raining?","['no', 'yes', 'maybe', 'I don’t know']",yes,Weather_Question_37.mp3,2123
If the taxi driver gets wet there are chances that he may catch a cold. What can happen if a taxi driver gets wet? ,"['bus', 'train  ', 'He may get a rash', 'He may catch a cold']",train  ,Weather_Question_38.mp3,2124
The instructor said that there is a chance that the taxi driver might catch a cold if he gets wet in the rain. What did the instructor mean by the term ‘catching a cold’?,"['The weather is cold out side', 'The taxi driver can get sick', 'Nothing happens if you get wet', 'Chasing the cold']",The taxi driver can get sick,Weather_Question_39.mp3,2125
The taxi driver can protect himself from getting wet by the rain by wearing a raincoat. What can a taxi driver wear to avoid getting wet? ,"['A shirt', 'pants', 'A blanket', 'A rain coat']",pants,Weather_Question_41.mp3,2126
During the summer the temperature is very high. What is high during the summer?,"['music', 'weather', 'Temperature', 'sky']",weather,Weather_Question_47.mp3,2127
The summer weather in Dubai is hot and humid. What is the summer weather like in Dubai? ,"['cold', 'rainy', 'hot and humid', 'snowy']",rainy,Weather_Question_48.mp3,2128
The instructor also spoke about sandstorms being dangerous. What is a sandstorm?,"['It’s a dust storm', ""It's when it rains"", ""It's when it snows"", ""It's when it is hot""]",It's when it rains,Weather_Question_49.mp3,2129
The instructor said that it's windy during the sandstorm. What does he mean by the word ‘windy’?,"['snowing', 'dry', 'raining', 'breezy']",dry,Weather_Question_50.mp3,2130
What does a driver need to do before he starts his day? ,"['Pre-drive checks', 'play ', 'Watch tv', 'Go to the gym.']",play ,A_Day_as_a_Taxi_Driver_Question_1 (online-audio-converter.com).mp3,1767
The car should always be clean. What should always be clean? ,"['The road  ', 'The track', 'The car', 'The gym ']",The track,A_Day_as_a_Taxi_Driver_Question_2 (online-audio-converter.com).mp3,1770
It is important to maintain speed while driving. What is important to maintain when driving a car?,"['speed', 'fights', 'flying', 'None']",fights,A_Day_as_a_Taxi_Driver_Question_3 (online-audio-converter.com).mp3,1771
The Passenger reaching their destination safely is your primary concern. What should be your primary concern when a passenger is in your vehicle? ,"['passengers eating food', 'passengers talking on the phone', 'passengers reaching their destinations safely', 'going to the airport']",passengers talking on the phone,A_Day_as_a_Taxi_Driver_Question_4 (online-audio-converter.com).mp3,1772
Taxi drivers should always maintain their appearance whilst on duty. What should a driver maintain whilst on duty?,"['Their mobile', 'international', 'their food', 'their appearance']",international,A_Day_as_a_Taxi_Driver_Question_12.mp3,1776
Drivers uniform should always be clean and tidy before they start their shift. What should be clean and tidy for drivers before starting their shift?,"['food', 'uniform', 'house', 'helmet']",uniform,A_Day_as_a_Taxi_Driver_Question_13 online.mp3,1777
A taxi driver should not allow anyone to drive his car. Who should a taxi driver not allow to drive his car?,"['children', 'anyone ', 'friends', 'family']",anyone ,A_Day_as_a_Taxi_Driver_Question_14.mp3,1778
A driver should avoid taking routes that are longer. What should a taxi driver avoid?,"['longer routes', 'short routes', 'money', 'appearance']",short routes,A_Day_as_a_Taxi_Driver_Question_15.mp3,1779
A taxi is a form of public transport. What is a taxi?,"['bus  ', 'Public transport', 'train', 'None']",Public transport,A_Day_as_a_Taxi_Driver_Question_16.mp3,1780
"In case of any accident, the taxi driver should immediately inform his company which will be responsible for repairing the car. Who should the taxi driver contact in case of an accident?","['his company', 'The airport', 'The other driver', 'A friend']",The airport,A_Day_as_a_Taxi_Driver_Question_17.mp3,1781
A taxi driver must not attempt to repair his own car if he has no repairing experience. What should a driver not attempt to do if his car his faulty?,"['repair it himself', 'fly', 'Break it', 'eat']",fly,A_Day_as_a_Taxi_Driver_Question_18.mp3,1782
"When the passenger reaches their destination, the taxi driver should remind the passenger to take all their belongings. What should the taxi driver remind the passenger to do?","['take all of their belongings', 'The change of weather', 'walk slowly', 'Get out of the car']",The change of weather,A_Day_as_a_Taxi_Driver_Question_21.mp3,1783
"Before the taxi driver drives his car, he should do some pre drive checks. What does a taxi driver do before he drives his car?","['Pre-drive checks', 'clean ', 'Pass the time', 'Nothing']",clean ,A_Day_as_a_Taxi_Driver_Question_25.mp3,1784
The taxi driver has to ask the passenger about his destination. What should the taxi driver ask the passenger?,"['Ask about the passenger’s life', 'Ask who the passenger is meeting', 'Ask where the passenger would like to go. ', 'ask the passenger nothing']",Ask who the passenger is meeting,A_Day_as_a_Taxi_Driver_Question_27.mp3,1785
A taxi driver should wear clean and tidy clothes. What should the taxi driver wear?,"['A costume', 'A hat', 'Smelly clothes', 'clean and tidy clothes']",A hat,A_Day_as_a_Taxi_Driver_Question_28.mp3,1786
Checking your vehicle is called pre drive checks. What is a pre drive check?,"['Checking your pockets', 'Checking the vehicle.', 'Checking the weather', 'I don’t know.']",Checking the vehicle.,A_Day_as_a_Taxi_Driver_Question_33.mp3,1787
Mr. Lal a passenger who you picked up from Rotana hotel tells you “Take me around the city” . What does he mean?,"['Take me to the airport.', 'Take me to the metro station.', 'Take me for a city tour.', 'I don’t know']",Take me to the metro station.,A_Day_as_a_Taxi_Driver_Question_34.mp3,1788
Passengers should be greeted nicely and politely every time. How should you greet your passengers?,"['crying', 'sad', 'angry ', 'politely and nicely.']",sad,A_Day_as_a_Taxi_Driver_Question_35.mp3,1789
An honest driver does not cheat his passengers. What type of driver does not cheat his passengers?,"['a bad driver', 'an honest driver', 'a dirty driver', 'a hungry driver']",an honest driver,A_Day_as_a_Taxi_Driver_Question_41.mp3,1790
It is the drivers responsibility to drive the passengers safely. What is the driver’s responsibility?,"['to drive the passengers safely', 'to drive the passengers to the airport', 'to drive the passengers to the beach', 'to drive the passengers to the restaurant']",to drive the passengers to the airport,A_Day_as_a_Taxi_Driver_Question_42.mp3,1791
The taxi driver was taking a passenger to buy some clothes from the shopping centre. Where was the driver taking the passenger? ,"['Toilet', 'Shopping centre', 'plane', 'I don’t know. ']",Shopping centre,Car_Accident_Question_1 (online-audio-converter.com).mp3,1868
"If a passenger asks you to drive faster than the speed limit, you should tell them that you can only drive within the speed limit. What do you tell the passenger if they ask you to drive fast? ","['Sorry sir, I must drive within the speed limit. ', 'Okay sir, I will drive faster. ', 'Ignore the passenger.', ""I don't know""]","Okay sir, I will drive faster. ",Car_Accident_Question_2 (online-audio-converter.com).mp3,1869
The weather conditions were bad and it was raining so the driver had to reduce his speed limit because the roads were ?,"['Dark', 'Visible', 'Slippery', 'I don’t know']",Visible,Car_Accident_Question_3 (online-audio-converter.com).mp3,1870
"A vehicle was travelling the wrong way on a one way street, what could cause a possible collision? ","['Lightning', 'A car coming from the opposite direction. ', 'It was snowing', 'I don’t know. ']",A car coming from the opposite direction. ,Car_Accident_Question_4 (online-audio-converter.com).mp3,1871
Who should the taxi driver inform in case of an accident?,"['Friends', 'Family ', 'Strangers', 'The Police and their company']",Family ,Car_Accident_Question_5 (online-audio-converter.com).mp3,1872
How do you respond to a passenger if they ask you to arrange for another cab?,"['No', 'Certainly Sir.', 'Get out of my car', 'I don’t know']",Certainly Sir.,Car_Accident_Question_6 (online-audio-converter.com).mp3,1873
Please click on the audio icon to hear the question.,"['To keep the car and passenger safe.', 'Drive really fast.', 'Eat food', 'I don’t know']",Drive really fast.,Car_Accident_Question_7 (online-audio-converter.com).mp3,1874
What can taxi drivers do to avoid any car accidents?,"['Eat', 'Drive really fast.', 'Pay attention to the traffic rules and keep a safe distance from other vehicles.', 'I don’t know']",Drive really fast.,Car_Accident_Question_8 (online-audio-converter.com).mp3,1875
What do you do if you have an accident?,"['Call an emergency response unit', 'Panic', 'Call your friend', 'Don’t do anything']",Panic,Car_Accident_Question_9 (online-audio-converter.com).mp3,1876
"After calling the ambulance in an accident, who else should you contact?","['Friends', 'Family ', 'The police and your company. ', 'Agency']",Family ,Car_Accident_Question_10 (online-audio-converter.com).mp3,1877
"The passenger was in a hurry , so he asked the taxi driver to ?","['Scream', 'Drive a bit faster', 'Laugh', 'I don’t know']",Drive a bit faster,Car_Accident_Question_11 (online-audio-converter.com).mp3,1878
Passengers should always fasten their seatbelt. What should passengers fasten? ,"['Their seatbelt', 'clothes', 'water', 'Nothing']",clothes,Car_Accident_Question_13 (online-audio-converter.com).mp3,1879
The taxi driver had to slow down because ?,"['The sun was shining. ', 'There were other cars on the road.', 'For no reason ', 'The weather was very bad. ']",There were other cars on the road.,Car_Accident_Question_15 (online-audio-converter.com).mp3,1880
The Passenger had been waiting for the taxi driver for almost an hour and so the passenger was late to his destination. Why was the passenger late? ,"['The passenger was waiting for the taxi driver for an hour', 'the taxi driver was eating food ', 'the taxi driver was sleeping', 'The taxi driver forgot']",the taxi driver was eating food ,Car_Accident_Question_17 (online-audio-converter.com).mp3,1881
The taxi driver should make sure that none of their passengers are… ,"['Healthy', 'Injured', 'Targeted', 'I don’t know']",Injured,Car_Accident_Question_24 (online-audio-converter.com).mp3,1882
"In the event of an accident, Taxi drivers should take care of the injured people first. Who should the taxi drivers take of first? ","['injured people', 'not help', 'run ', 'animals']",not help,Car_Accident_Question_27 (online-audio-converter.com).mp3,1883
"If a taxi caught on fire, the taxi driver must to open the car doors and evacuate the passengers. What should a taxi driver do in case of a fire? ","['run and shout', 'do nothing', 'Panic and screams', 'evacuate the passengers']",do nothing,Car_Accident_Question_29 (online-audio-converter.com).mp3,1884
"The roads were slippery because of the heavy rain, why was the road slippery? ","['Sunshine', 'cloudy ', 'Dry', 'Heavy rain']",cloudy ,Car_Accident_Question_33 (online-audio-converter.com).mp3,1885
"The customer said yes, I am fine. Thank God, you were not speeding, otherwise we could have had an emergency situation now. What do you understand by emergency situation?","['I don’t know ', 'No help.', 'The driver and passenger could have been injured.', 'The passenger and driver could have been safe.']",No help.,Car_Accident_Question_36 (online-audio-converter.com).mp3,1887
"After an accident, people who are injured are taken by an ambulance to the hospital. How are injured people taken to the hospital? ","['police car', 'bike', 'plane', 'ambulance']",bike,Car_Accident_Question_37 (online-audio-converter.com).mp3,1888
Drinking alcohol can cause car accidents. What should you avoid drinking to prevent any accidents? ,"['Alcohol ', 'water', 'juice', 'tea']",water,Car_Accident_Question_46 (online-audio-converter.com).mp3,1889
"listening to loud music can cause accidents, what should you avoid listening to prevent any accidents? ","['Loud music', 'opening the window', 'talking to passengers ', 'driving safely']",opening the window,Car_Accident_Question_47 (online-audio-converter.com).mp3,1890
Indicating left or right shows the cars behind you the turn you are about to take. How does indicating help the cars behind you?,"['It shows that you are going straight ahead', 'It shows that that you are about to turn left or right', 'It’s not important', 'clothes']",It shows that that you are about to turn left or right,Car_Accident_Question_48 (online-audio-converter.com).mp3,1891
"If your car is faulty, it is important to inform your company. Who do you report to if your car is faulty? ","['Friends', 'Family ', 'your company ', 'Colleagues']",Family ,Car_Accident_Question_49 (online-audio-converter.com).mp3,1893
It is important to follow the speed limit to prevent any car accidents. Why is it important to follow the speed limit?,"['Driving fast gets you to your destination faster. ', 'To prevent any accidents', 'instructions', 'I don’t know ']",To prevent any accidents,Car_Accident_Question_50 (online-audio-converter.com).mp3,1892
Do all taxi drivers have a different life style?,"['No', 'I don’t know ', 'Yes', 'Yes']",I don’t know ,Occupational_Health_Question_1 (online-audio-converter.com).mp3,1972
Which activities can help you to keep active?,"['Playing any sports.', 'Watching television.', 'Sleeping all day.', 'Listening to the radio.']",Watching television.,Occupational_Health_Question_4 (online-audio-converter.com).mp3,1973
What kind of food should be included in a driver’s diet?,"['Burgers', 'Foods that are high in fibre.', 'Chips', 'Cakes']",Foods that are high in fibre.,Occupational_Health_Question_6 (online-audio-converter.com).mp3,1974
What type of exercise needs to be avoided?,"['Painful exercises.', 'walking', 'stretching', 'None']",walking,Occupational_Health_Question_5 (online-audio-converter.com).mp3,1975
Nutritious meals should be eaten regularly. What type of meals should be eaten regularly? ,"['Junk food', 'Foods that are high in salt', 'Nutritious food', 'Sugary foods']",Foods that are high in salt,Occupational_Health_Question_7 (online-audio-converter.com).mp3,1976
A Healthy diet helps in reducing weight and cholesterol levels in your blood. What can help you to reduce weight and cholesterol levels in your blood?  ,"['sweating', 'height', 'cholesterol', 'A healthy diet']",height,Occupational_Health_Question_9 (online-audio-converter.com).mp3,1977
Taxi drivers feel tired due to being fatigued. Why do taxi drivers feel tired? ,"['because they took the wrong turn', 'because they eat well ', 'because they sleep well ', 'because they are fatigued']",because they eat well ,Occupational_Health_Question_10 (online-audio-converter.com).mp3,1978
"If you feel tired during work, you can take a break and rest for a while. What should you do if you feel tired during work? ","['take a break', 'continue working without taking a break', 'take more passengers', 'tiredness']",continue working without taking a break,Occupational_Health_Question_12 (online-audio-converter.com).mp3,1979
Is it necessary to take a break when we feel tired?,"['Yes', 'No', 'Never', 'May Be']",No,Occupational_Health_Question_13 (online-audio-converter.com).mp3,1980
What are the symptoms of fatigue?,"['Energy', 'Awake', ' tiredness', 'None']",Awake,Occupational_Health_Question_14 (online-audio-converter.com).mp3,1981
"Restlessness, boredom and tired eyes are all examples of _____________.","['energy', 'fatigue', 'exercise', 'None']",fatigue,Occupational_Health_Question_15 (online-audio-converter.com).mp3,1982
"As a safety procedure, What should drivers regularly check? ___________.","['blood pressure', 'height', 'weight', 'None']",height,Occupational_Health_Question_16 (online-audio-converter.com).mp3,1983
Who is the best person to give professional medical advice?,"['Family', 'Spouse', 'Friends', ' A Doctor']",Spouse,Occupational_Health_Question_19 (online-audio-converter.com).mp3,1985
What best describes the term ‘lifestyle’?,"['A way of living.', 'How to cook.', 'How to drive. ', 'How to play.']",How to cook.,Occupational_Health_Question_30 (online-audio-converter.com).mp3,1986
The passenger told the driver that driving is his occupation. What does he mean?,"['Driving is his job. ', 'Driving is his pastime.', 'Driving is his hobby.', ""I don't know ""]",Driving is his pastime.,Occupational_Health_Question_31 (online-audio-converter.com).mp3,1987
"Mr. Smith told the taxi driver, “Take care of your health.” What does he mean?","['Give importance to your health ', 'Give importance to your driving.', 'I don’t know', 'He is not a doctor.']",Give importance to your driving.,Occupational_Health_Question_32 (online-audio-converter.com).mp3,1988
You should be aware of your diet. What do you understand by the word diet?,"['Driving.', 'Cooking.', 'Gym.', 'The types of food that you eat.']",Cooking.,Occupational_Health_Question_33.mp3,1992
Mr. Smith and Mr. Lal ate bread and cereal for breakfast. What is an example of cereal?,"['Corn Flakes', 'Chocolates ', 'Fruits ', 'I don’t know']",Chocolates ,Occupational_Health_Question_34.mp3,1989
Cutting down on fats and sugars are important. What do you understand by cutting down?,"['Eating Less', 'Eating more', 'Not eating', 'I don’t know']",Eating more,Occupational_Health_Question_35.mp3,1990
If you have a cholesterol issue. Who should you visit?,"['An Engineer', 'A doctor', 'Your Trainer ', 'I don’t know']",A doctor,Occupational_Health_Question_36.mp3,1991
Professional medical advice is provided by a doctor. Who do you speak to for professional medical adviCe?,"['An engineer ', 'A doctor  ', 'Your trainer  ', 'I don’t know']",A doctor  ,Occupational_Health_Question_40.mp3,1995
"It's important to eat healthy, exercise and to rest well. What three things should you do to stay healthy?","['stress, cry and shout', 'exercise, eat healthy and rest well ', 'Eat chocolates, burgers and sugary foods', 'fight, stress and eat junk food']","exercise, eat healthy and rest well ",Occupational_Health_Question_42.mp3,1996
The passenger said that he was feeling fatigued because of a stressful day. What do you understand by the term ‘fatigue’? ,"['Feeling tired', 'Energetic', 'Strong ', 'Very Strong']",Energetic,Occupational_Health_Question_44.mp3,1993
If you have sore or tired eyes it’s advisable to take a rest. What should you do if you have sore or tired eyes?,"['test   ', 'rest  ', 'Eat food  ', 'stay awake']",rest  ,Occupational_Health_Question_45.mp3,1997
A lifestyle is a way of living. What is a lifestyle? ,"['A way of living.', 'How to cook.', 'How to drive. ', 'How to play.']",How to cook.,Occupational_Health_Question_50.mp3,1994
"If a tourist wants to visit the beach in Dubai, where would you take them?","['Kite Beach', 'Deira', 'Dubai Mall', 'City Palace']",Deira,Tourist_Trip_Question_1.mp3,2080
What places do tourists like to visit? ,"['Museums and Gold Souk', 'car garages', 'Dewa Building', 'Airport']",car garages,Tourist_Trip_Question_2.mp3,2081
Who do you contact when tourist want to visit tourist places? ,"['Taxi Driver', 'Fire Department', 'Police Helpline', 'Tourist Agency']",Fire Department,Tourist_Trip_Question_3.mp3,2082
